Gene stable ID	Gene stable ID version	Transcript stable ID version
ENSVPAG00000001480	ENSVPAG00000001480.1	ENSVPAT00000001480.1
ENSVPAG00000005312	ENSVPAG00000005312.1	ENSVPAT00000005311.1
ENSVPAG00000005312	ENSVPAG00000005312.1	ENSVPAT00000005311.1
ENSVPAG00000005312	ENSVPAG00000005312.1	ENSVPAT00000005311.1
ENSVPAG00000005312	ENSVPAG00000005312.1	ENSVPAT00000005311.1
ENSVPAG00000002518	ENSVPAG00000002518.1	ENSVPAT00000002517.1
ENSVPAG00000002518	ENSVPAG00000002518.1	ENSVPAT00000002517.1
ENSVPAG00000002518	ENSVPAG00000002518.1	ENSVPAT00000002517.1
ENSVPAG00000002518	ENSVPAG00000002518.1	ENSVPAT00000002517.1
ENSVPAG00000009321	ENSVPAG00000009321.1	ENSVPAT00000009318.1
ENSVPAG00000002390	ENSVPAG00000002390.1	ENSVPAT00000002390.1
ENSVPAG00000002390	ENSVPAG00000002390.1	ENSVPAT00000002390.1
ENSVPAG00000015413	ENSVPAG00000015413.1	ENSVPAT00000006488.1
ENSVPAG00000005047	ENSVPAG00000005047.1	ENSVPAT00000005047.1
ENSVPAG00000005047	ENSVPAG00000005047.1	ENSVPAT00000005047.1
ENSVPAG00000005047	ENSVPAG00000005047.1	ENSVPAT00000005047.1
ENSVPAG00000005108	ENSVPAG00000005108.1	ENSVPAT00000005108.1
ENSVPAG00000009016	ENSVPAG00000009016.1	ENSVPAT00000009016.1
ENSVPAG00000009016	ENSVPAG00000009016.1	ENSVPAT00000009016.1
ENSVPAG00000009016	ENSVPAG00000009016.1	ENSVPAT00000009016.1
ENSVPAG00000003825	ENSVPAG00000003825.1	ENSVPAT00000003824.1
ENSVPAG00000003825	ENSVPAG00000003825.1	ENSVPAT00000003824.1
ENSVPAG00000003825	ENSVPAG00000003825.1	ENSVPAT00000003824.1
ENSVPAG00000003825	ENSVPAG00000003825.1	ENSVPAT00000003824.1
ENSVPAG00000003825	ENSVPAG00000003825.1	ENSVPAT00000003824.1
ENSVPAG00000009324	ENSVPAG00000009324.1	ENSVPAT00000009324.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000015394.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000015394.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000009445	ENSVPAG00000009445.2	ENSVPAT00000009442.1
ENSVPAG00000010189	ENSVPAG00000010189.1	ENSVPAT00000010189.1
ENSVPAG00000010189	ENSVPAG00000010189.1	ENSVPAT00000010189.1
ENSVPAG00000010189	ENSVPAG00000010189.1	ENSVPAT00000010189.1
ENSVPAG00000002454	ENSVPAG00000002454.1	ENSVPAT00000002454.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000012350	ENSVPAG00000012350.1	ENSVPAT00000012349.1
ENSVPAG00000008542	ENSVPAG00000008542.1	ENSVPAT00000008546.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000004409	ENSVPAG00000004409.1	ENSVPAT00000004408.1
ENSVPAG00000001297	ENSVPAG00000001297.1	ENSVPAT00000001297.1
ENSVPAG00000001297	ENSVPAG00000001297.1	ENSVPAT00000001297.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000002395	ENSVPAG00000002395.1	ENSVPAT00000002395.1
ENSVPAG00000003279	ENSVPAG00000003279.1	ENSVPAT00000003279.1
ENSVPAG00000003279	ENSVPAG00000003279.1	ENSVPAT00000003279.1
ENSVPAG00000003279	ENSVPAG00000003279.1	ENSVPAT00000003279.1
ENSVPAG00000003279	ENSVPAG00000003279.1	ENSVPAT00000003279.1
ENSVPAG00000003279	ENSVPAG00000003279.1	ENSVPAT00000003279.1
ENSVPAG00000007310	ENSVPAG00000007310.1	ENSVPAT00000007310.1
ENSVPAG00000003229	ENSVPAG00000003229.1	ENSVPAT00000003229.1
ENSVPAG00000003229	ENSVPAG00000003229.1	ENSVPAT00000003229.1
ENSVPAG00000007311	ENSVPAG00000007311.1	ENSVPAT00000007311.1
ENSVPAG00000007311	ENSVPAG00000007311.1	ENSVPAT00000007311.1
ENSVPAG00000007311	ENSVPAG00000007311.1	ENSVPAT00000007311.1
ENSVPAG00000006945	ENSVPAG00000006945.1	ENSVPAT00000006945.1
ENSVPAG00000006945	ENSVPAG00000006945.1	ENSVPAT00000006945.1
ENSVPAG00000006945	ENSVPAG00000006945.1	ENSVPAT00000006945.1
ENSVPAG00000006945	ENSVPAG00000006945.1	ENSVPAT00000006945.1
ENSVPAG00000006945	ENSVPAG00000006945.1	ENSVPAT00000006945.1
ENSVPAG00000003078	ENSVPAG00000003078.1	ENSVPAT00000003079.1
ENSVPAG00000003078	ENSVPAG00000003078.1	ENSVPAT00000003079.1
ENSVPAG00000012359	ENSVPAG00000012359.1	ENSVPAT00000012358.1
ENSVPAG00000003230	ENSVPAG00000003230.1	ENSVPAT00000003232.1
ENSVPAG00000009329	ENSVPAG00000009329.1	ENSVPAT00000009329.1
ENSVPAG00000009329	ENSVPAG00000009329.1	ENSVPAT00000009329.1
ENSVPAG00000004689	ENSVPAG00000004689.1	ENSVPAT00000004689.1
ENSVPAG00000001305	ENSVPAG00000001305.1	ENSVPAT00000001306.1
ENSVPAG00000001305	ENSVPAG00000001305.1	ENSVPAT00000001306.1
ENSVPAG00000001305	ENSVPAG00000001305.1	ENSVPAT00000001306.1
ENSVPAG00000001305	ENSVPAG00000001305.1	ENSVPAT00000001306.1
ENSVPAG00000009746	ENSVPAG00000009746.1	ENSVPAT00000009745.1
ENSVPAG00000009746	ENSVPAG00000009746.1	ENSVPAT00000009745.1
ENSVPAG00000002144	ENSVPAG00000002144.1	ENSVPAT00000002143.1
ENSVPAG00000005913	ENSVPAG00000005913.1	ENSVPAT00000005913.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000003839	ENSVPAG00000003839.1	ENSVPAT00000003839.1
ENSVPAG00000004460	ENSVPAG00000004460.1	ENSVPAT00000004459.1
ENSVPAG00000004415	ENSVPAG00000004415.1	ENSVPAT00000004415.1
ENSVPAG00000003840	ENSVPAG00000003840.1	ENSVPAT00000003840.1
ENSVPAG00000003840	ENSVPAG00000003840.1	ENSVPAT00000003840.1
ENSVPAG00000008960	ENSVPAG00000008960.1	ENSVPAT00000008960.1
ENSVPAG00000003808	ENSVPAG00000003808.1	ENSVPAT00000003807.1
ENSVPAG00000003126	ENSVPAG00000003126.1	ENSVPAT00000003126.1
ENSVPAG00000006753	ENSVPAG00000006753.1	ENSVPAT00000006753.1
ENSVPAG00000008564	ENSVPAG00000008564.1	ENSVPAT00000008564.1
ENSVPAG00000008564	ENSVPAG00000008564.1	ENSVPAT00000008564.1
ENSVPAG00000009664	ENSVPAG00000009664.1	ENSVPAT00000009665.1
ENSVPAG00000003435	ENSVPAG00000003435.1	ENSVPAT00000003434.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000015491.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000015491.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000015491.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000015491.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000002702.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000002702.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000002702.1
ENSVPAG00000002702	ENSVPAG00000002702.2	ENSVPAT00000002702.1
ENSVPAG00000010319	ENSVPAG00000010319.1	ENSVPAT00000010319.1
ENSVPAG00000005290	ENSVPAG00000005290.1	ENSVPAT00000005290.1
ENSVPAG00000006387	ENSVPAG00000006387.1	ENSVPAT00000006387.1
ENSVPAG00000000728	ENSVPAG00000000728.1	ENSVPAT00000000729.1
ENSVPAG00000009880	ENSVPAG00000009880.1	ENSVPAT00000009881.1
ENSVPAG00000009880	ENSVPAG00000009880.1	ENSVPAT00000009881.1
ENSVPAG00000009880	ENSVPAG00000009880.1	ENSVPAT00000009881.1
ENSVPAG00000009880	ENSVPAG00000009880.1	ENSVPAT00000009881.1
ENSVPAG00000002455	ENSVPAG00000002455.1	ENSVPAT00000002455.1
ENSVPAG00000002455	ENSVPAG00000002455.1	ENSVPAT00000002455.1
ENSVPAG00000002455	ENSVPAG00000002455.1	ENSVPAT00000002455.1
ENSVPAG00000011049	ENSVPAG00000011049.1	ENSVPAT00000011047.1
ENSVPAG00000011051	ENSVPAG00000011051.1	ENSVPAT00000011051.1
ENSVPAG00000009882	ENSVPAG00000009882.1	ENSVPAT00000009882.1
ENSVPAG00000009882	ENSVPAG00000009882.1	ENSVPAT00000009882.1
ENSVPAG00000002016	ENSVPAG00000002016.1	ENSVPAT00000002015.1
ENSVPAG00000002016	ENSVPAG00000002016.1	ENSVPAT00000002015.1
ENSVPAG00000002270	ENSVPAG00000002270.1	ENSVPAT00000002269.1
ENSVPAG00000002270	ENSVPAG00000002270.1	ENSVPAT00000002269.1
ENSVPAG00000004032	ENSVPAG00000004032.1	ENSVPAT00000004032.1
ENSVPAG00000009950	ENSVPAG00000009950.1	ENSVPAT00000009950.1
ENSVPAG00000009950	ENSVPAG00000009950.1	ENSVPAT00000009950.1
ENSVPAG00000009950	ENSVPAG00000009950.1	ENSVPAT00000009950.1
ENSVPAG00000009950	ENSVPAG00000009950.1	ENSVPAT00000009950.1
ENSVPAG00000000025	ENSVPAG00000000025.1	ENSVPAT00000000025.1
ENSVPAG00000000025	ENSVPAG00000000025.1	ENSVPAT00000000025.1
ENSVPAG00000000025	ENSVPAG00000000025.1	ENSVPAT00000000025.1
ENSVPAG00000000025	ENSVPAG00000000025.1	ENSVPAT00000000025.1
ENSVPAG00000000025	ENSVPAG00000000025.1	ENSVPAT00000000025.1
ENSVPAG00000000025	ENSVPAG00000000025.1	ENSVPAT00000000025.1
ENSVPAG00000003153	ENSVPAG00000003153.1	ENSVPAT00000003153.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002018	ENSVPAG00000002018.1	ENSVPAT00000002017.1
ENSVPAG00000002075	ENSVPAG00000002075.1	ENSVPAT00000002075.1
ENSVPAG00000011055	ENSVPAG00000011055.1	ENSVPAT00000011053.1
ENSVPAG00000005867	ENSVPAG00000005867.1	ENSVPAT00000005866.1
ENSVPAG00000010969	ENSVPAG00000010969.1	ENSVPAT00000010969.1
ENSVPAG00000001479	ENSVPAG00000001479.1	ENSVPAT00000001479.1
ENSVPAG00000010326	ENSVPAG00000010326.1	ENSVPAT00000010326.1
ENSVPAG00000010326	ENSVPAG00000010326.1	ENSVPAT00000010326.1
ENSVPAG00000004432	ENSVPAG00000004432.1	ENSVPAT00000004432.1
ENSVPAG00000003286	ENSVPAG00000003286.1	ENSVPAT00000003284.1
ENSVPAG00000003286	ENSVPAG00000003286.1	ENSVPAT00000003284.1
ENSVPAG00000003286	ENSVPAG00000003286.1	ENSVPAT00000003284.1
ENSVPAG00000005469	ENSVPAG00000005469.1	ENSVPAT00000005469.1
ENSVPAG00000005469	ENSVPAG00000005469.1	ENSVPAT00000005469.1
ENSVPAG00000005469	ENSVPAG00000005469.1	ENSVPAT00000005469.1
ENSVPAG00000005469	ENSVPAG00000005469.1	ENSVPAT00000005469.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003590	ENSVPAG00000003590.1	ENSVPAT00000003590.1
ENSVPAG00000003446	ENSVPAG00000003446.1	ENSVPAT00000003445.1
ENSVPAG00000005851	ENSVPAG00000005851.1	ENSVPAT00000005851.1
ENSVPAG00000004618	ENSVPAG00000004618.1	ENSVPAT00000004617.1
ENSVPAG00000004618	ENSVPAG00000004618.1	ENSVPAT00000004617.1
ENSVPAG00000004618	ENSVPAG00000004618.1	ENSVPAT00000004617.1
ENSVPAG00000003679	ENSVPAG00000003679.1	ENSVPAT00000003680.1
ENSVPAG00000000754	ENSVPAG00000000754.1	ENSVPAT00000000754.1
ENSVPAG00000003591	ENSVPAG00000003591.1	ENSVPAT00000003591.1
ENSVPAG00000003591	ENSVPAG00000003591.1	ENSVPAT00000003591.1
ENSVPAG00000003591	ENSVPAG00000003591.1	ENSVPAT00000003591.1
ENSVPAG00000009801	ENSVPAG00000009801.1	ENSVPAT00000009801.1
ENSVPAG00000003548	ENSVPAG00000003548.1	ENSVPAT00000003547.1
ENSVPAG00000003548	ENSVPAG00000003548.1	ENSVPAT00000003547.1
ENSVPAG00000003548	ENSVPAG00000003548.1	ENSVPAT00000003547.1
ENSVPAG00000010644	ENSVPAG00000010644.1	ENSVPAT00000010646.1
ENSVPAG00000010644	ENSVPAG00000010644.1	ENSVPAT00000010646.1
ENSVPAG00000006600	ENSVPAG00000006600.1	ENSVPAT00000006601.1
ENSVPAG00000002168	ENSVPAG00000002168.1	ENSVPAT00000002167.1
ENSVPAG00000006418	ENSVPAG00000006418.1	ENSVPAT00000006418.1
ENSVPAG00000002169	ENSVPAG00000002169.1	ENSVPAT00000002168.1
ENSVPAG00000015407	ENSVPAG00000015407.1	ENSVPAT00000015505.1
ENSVPAG00000001771	ENSVPAG00000001771.1	ENSVPAT00000001773.1
ENSVPAG00000001771	ENSVPAG00000001771.1	ENSVPAT00000001773.1
ENSVPAG00000002477	ENSVPAG00000002477.1	ENSVPAT00000002476.1
ENSVPAG00000002477	ENSVPAG00000002477.1	ENSVPAT00000002476.1
ENSVPAG00000002477	ENSVPAG00000002477.1	ENSVPAT00000002476.1
ENSVPAG00000002477	ENSVPAG00000002477.1	ENSVPAT00000002476.1
ENSVPAG00000002477	ENSVPAG00000002477.1	ENSVPAT00000002476.1
ENSVPAG00000002477	ENSVPAG00000002477.1	ENSVPAT00000002476.1
ENSVPAG00000004399	ENSVPAG00000004399.1	ENSVPAT00000004398.1
ENSVPAG00000015434	ENSVPAG00000015434.1	ENSVPAT00000002170.1
ENSVPAG00000005527	ENSVPAG00000005527.1	ENSVPAT00000005527.1
ENSVPAG00000005527	ENSVPAG00000005527.1	ENSVPAT00000005527.1
ENSVPAG00000005792	ENSVPAG00000005792.1	ENSVPAT00000005788.1
ENSVPAG00000003023	ENSVPAG00000003023.1	ENSVPAT00000003023.1
ENSVPAG00000003023	ENSVPAG00000003023.1	ENSVPAT00000003023.1
ENSVPAG00000003023	ENSVPAG00000003023.1	ENSVPAT00000003023.1
ENSVPAG00000005529	ENSVPAG00000005529.1	ENSVPAT00000005529.1
ENSVPAG00000005529	ENSVPAG00000005529.1	ENSVPAT00000005529.1
ENSVPAG00000011151	ENSVPAG00000011151.1	ENSVPAT00000011151.1
ENSVPAG00000011151	ENSVPAG00000011151.1	ENSVPAT00000011151.1
ENSVPAG00000011151	ENSVPAG00000011151.1	ENSVPAT00000011151.1
ENSVPAG00000011151	ENSVPAG00000011151.1	ENSVPAT00000011151.1
ENSVPAG00000011151	ENSVPAG00000011151.1	ENSVPAT00000011151.1
ENSVPAG00000011151	ENSVPAG00000011151.1	ENSVPAT00000011151.1
ENSVPAG00000011151	ENSVPAG00000011151.1	ENSVPAT00000011151.1
ENSVPAG00000007401	ENSVPAG00000007401.1	ENSVPAT00000007402.1
ENSVPAG00000004080	ENSVPAG00000004080.1	ENSVPAT00000004080.1
ENSVPAG00000005531	ENSVPAG00000005531.1	ENSVPAT00000005531.1
ENSVPAG00000011703	ENSVPAG00000011703.1	ENSVPAT00000011702.1
ENSVPAG00000006523	ENSVPAG00000006523.1	ENSVPAT00000006522.1
ENSVPAG00000006523	ENSVPAG00000006523.1	ENSVPAT00000006522.1
ENSVPAG00000006523	ENSVPAG00000006523.1	ENSVPAT00000006522.1
ENSVPAG00000006523	ENSVPAG00000006523.1	ENSVPAT00000006522.1
ENSVPAG00000006239	ENSVPAG00000006239.1	ENSVPAT00000006240.1
ENSVPAG00000006239	ENSVPAG00000006239.1	ENSVPAT00000006240.1
ENSVPAG00000002300	ENSVPAG00000002300.1	ENSVPAT00000002300.1
ENSVPAG00000002300	ENSVPAG00000002300.1	ENSVPAT00000002300.1
ENSVPAG00000002300	ENSVPAG00000002300.1	ENSVPAT00000002300.1
ENSVPAG00000002300	ENSVPAG00000002300.1	ENSVPAT00000002300.1
ENSVPAG00000002300	ENSVPAG00000002300.1	ENSVPAT00000002300.1
ENSVPAG00000002300	ENSVPAG00000002300.1	ENSVPAT00000002300.1
ENSVPAG00000012385	ENSVPAG00000012385.1	ENSVPAT00000012385.1
ENSVPAG00000002491	ENSVPAG00000002491.1	ENSVPAT00000002494.1
ENSVPAG00000002491	ENSVPAG00000002491.1	ENSVPAT00000002494.1
ENSVPAG00000000084	ENSVPAG00000000084.1	ENSVPAT00000000084.1
ENSVPAG00000003028	ENSVPAG00000003028.1	ENSVPAT00000003027.1
ENSVPAG00000007052	ENSVPAG00000007052.1	ENSVPAT00000007052.1
ENSVPAG00000004298	ENSVPAG00000004298.1	ENSVPAT00000004298.1
ENSVPAG00000003031	ENSVPAG00000003031.1	ENSVPAT00000003029.1
ENSVPAG00000012393	ENSVPAG00000012393.1	ENSVPAT00000012392.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000000085	ENSVPAG00000000085.1	ENSVPAT00000000085.1
ENSVPAG00000004299	ENSVPAG00000004299.1	ENSVPAT00000004299.1
ENSVPAG00000004299	ENSVPAG00000004299.1	ENSVPAT00000004299.1
ENSVPAG00000003034	ENSVPAG00000003034.1	ENSVPAT00000003033.1
ENSVPAG00000003034	ENSVPAG00000003034.1	ENSVPAT00000003033.1
ENSVPAG00000003034	ENSVPAG00000003034.1	ENSVPAT00000003033.1
ENSVPAG00000003034	ENSVPAG00000003034.1	ENSVPAT00000003033.1
ENSVPAG00000007215	ENSVPAG00000007215.1	ENSVPAT00000007214.1
ENSVPAG00000007215	ENSVPAG00000007215.1	ENSVPAT00000007214.1
ENSVPAG00000007215	ENSVPAG00000007215.1	ENSVPAT00000007214.1
ENSVPAG00000007215	ENSVPAG00000007215.1	ENSVPAT00000007214.1
ENSVPAG00000007215	ENSVPAG00000007215.1	ENSVPAT00000007214.1
ENSVPAG00000007215	ENSVPAG00000007215.1	ENSVPAT00000007214.1
ENSVPAG00000012398	ENSVPAG00000012398.1	ENSVPAT00000012399.1
ENSVPAG00000005080	ENSVPAG00000005080.1	ENSVPAT00000005080.1
ENSVPAG00000005081	ENSVPAG00000005081.1	ENSVPAT00000005081.1
ENSVPAG00000010290	ENSVPAG00000010290.1	ENSVPAT00000010289.1
ENSVPAG00000002612	ENSVPAG00000002612.1	ENSVPAT00000002612.1
ENSVPAG00000002612	ENSVPAG00000002612.1	ENSVPAT00000002612.1
ENSVPAG00000002612	ENSVPAG00000002612.1	ENSVPAT00000002612.1
ENSVPAG00000002612	ENSVPAG00000002612.1	ENSVPAT00000002612.1
ENSVPAG00000012402	ENSVPAG00000012402.1	ENSVPAT00000012405.1
ENSVPAG00000012402	ENSVPAG00000012402.1	ENSVPAT00000012405.1
ENSVPAG00000012402	ENSVPAG00000012402.1	ENSVPAT00000012405.1
ENSVPAG00000005083	ENSVPAG00000005083.1	ENSVPAT00000005083.1
ENSVPAG00000005083	ENSVPAG00000005083.1	ENSVPAT00000005083.1
ENSVPAG00000005083	ENSVPAG00000005083.1	ENSVPAT00000005083.1
ENSVPAG00000005083	ENSVPAG00000005083.1	ENSVPAT00000005083.1
ENSVPAG00000005083	ENSVPAG00000005083.1	ENSVPAT00000005083.1
ENSVPAG00000001316	ENSVPAG00000001316.1	ENSVPAT00000001316.1
ENSVPAG00000001316	ENSVPAG00000001316.1	ENSVPAT00000001316.1
ENSVPAG00000010307	ENSVPAG00000010307.1	ENSVPAT00000010306.1
ENSVPAG00000010307	ENSVPAG00000010307.1	ENSVPAT00000010306.1
ENSVPAG00000004400	ENSVPAG00000004400.1	ENSVPAT00000004400.1
ENSVPAG00000004400	ENSVPAG00000004400.1	ENSVPAT00000004400.1
ENSVPAG00000004400	ENSVPAG00000004400.1	ENSVPAT00000004400.1
ENSVPAG00000003025	ENSVPAG00000003025.1	ENSVPAT00000003034.1
ENSVPAG00000005351	ENSVPAG00000005351.1	ENSVPAT00000005352.1
ENSVPAG00000007793	ENSVPAG00000007793.1	ENSVPAT00000007792.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000015495.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000015495.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000015495.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000008131.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000008131.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000008131.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000008131.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000008131.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000008131.1
ENSVPAG00000008132	ENSVPAG00000008132.2	ENSVPAT00000008131.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000007359	ENSVPAG00000007359.1	ENSVPAT00000007359.1
ENSVPAG00000002618	ENSVPAG00000002618.1	ENSVPAT00000002618.1
ENSVPAG00000002618	ENSVPAG00000002618.1	ENSVPAT00000002618.1
